candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
F01185,financial_institution\hsbc_credit_card_tandc.txt,"Or if it would otherwise be reasonable for us to. 5.5 If we refuse to send a payment, we’ll tell you. But for other types of transactions, you’ll usually find out we’ve refused to make them because you’ll be asked to pay using another card, cheque or cash.",2,48,6.9,True,False,False,False,False,False,False,False,True
F01186,financial_institution\hsbc_credit_card_tandc.txt,"But for other types of transactions, you’ll usually find out we’ve refused to make them because you’ll be asked to pay using another card, cheque or cash.",1,27,11.5,False,False,False,False,False,False,False,False,True
F01187,financial_institution\hsbc_credit_card_tandc.txt,You can always call us right away to find out why we’ve refused a transaction.,1,15,6.0,False,False,False,False,False,False,False,False,False
F01188,financial_institution\hsbc_credit_card_tandc.txt,6.1 We apply your payments in a certain order if the amount you pay in a month is less than the full amount you owe.,2,25,8.8,True,False,False,False,False,False,False,False,False
F01189,financial_institution\hsbc_credit_card_tandc.txt,We apply your payments in a certain order if the amount you pay in a month is less than the full amount you owe.,1,24,8.5,False,False,False,False,False,False,False,False,False
F01190,financial_institution\hsbc_credit_card_tandc.txt,We explain the order in the table below. Order What it applies to 1st To any overdue minimum payments (we call these ’arrears’),2,23,7.4,True,False,False,False,False,False,False,False,False
F01191,financial_institution\hsbc_credit_card_tandc.txt,Order What it applies to 1st To any overdue minimum payments (we call these ’arrears’),1,15,9.1,True,False,False,False,False,False,False,False,False
F01192,financial_institution\hsbc_credit_card_tandc.txt,To the minimum payment for that month 3rd To any monthly instalment (or instalments) and instalment plan fees 4th To the rest of the transaction balance.,2,26,12.7,True,False,False,False,False,True,False,False,False
F01193,financial_institution\hsbc_credit_card_tandc.txt,To any monthly instalment (or instalments) and instalment plan fees 4th To the rest of the transaction balance.,1,18,10.4,True,False,False,False,False,True,False,False,False
F01194,financial_institution\hsbc_credit_card_tandc.txt,"You can find that amount in your statement 5th To any transactions, interest or charges that haven’t yet been included in your statement 6th To any instalment plan balances that are left 6.2",1,33,14.4,True,False,False,False,False,True,False,True,False
F01195,financial_institution\hsbc_credit_card_tandc.txt,In each case we apply payments first to amounts that we charge the highest interest rate on before we apply them to amounts charged at lower rates or zero interest.,1,30,12.2,False,False,False,False,True,False,False,True,False
F01196,financial_institution\hsbc_credit_card_tandc.txt,"If that’s the case, we’ll apply your payment to the oldest amounts first. If you have more than one instalment plan we’ll apply the payment against them in the order they were added to the account, starting with the plan that has been on the account longest.",2,47,9.1,False,False,False,False,False,True,False,False,False
F01197,financial_institution\hsbc_credit_card_tandc.txt,"If you have more than one instalment plan we’ll apply the payment against them in the order they were added to the account, starting with the plan that has been on the account longest.",1,34,13.3,False,False,False,False,False,True,False,False,False
F01198,financial_institution\hsbc_credit_card_tandc.txt,"7. Payments into your account by mistake or fraud 7.1 If we pay money into your account by mistake or because of a systems error, we’ll take it back.",1,29,6.3,True,False,False,False,False,False,False,False,False
F01199,financial_institution\hsbc_credit_card_tandc.txt,"If we suspect any payment into your account was made by fraud, we can remove it without asking.",1,18,8.5,False,False,False,False,False,False,False,False,False
F01200,financial_institution\hsbc_credit_card_tandc.txt,"This may happen if, for example, the person who made the payment used the wrong account number.",1,17,7.7,False,False,False,False,False,False,False,False,False
F01201,financial_institution\hsbc_credit_card_tandc.txt,"If you tell us it wasn’t a mistake, we won’t return it. But when we get in touch, we’ll tell you if we’re required by law to share all the information about the payment with the bank it came from.",2,40,7.0,False,False,False,False,False,False,True,False,False
F01202,financial_institution\hsbc_credit_card_tandc.txt,"But when we get in touch, we’ll tell you if we’re required by law to share all the information about the payment with the bank it came from.",1,28,10.1,False,False,False,False,False,False,False,False,False
F01203,financial_institution\hsbc_credit_card_tandc.txt,This will include your name and address and the payment information.,1,11,6.9,False,False,False,False,False,False,False,False,False
F01204,financial_institution\hsbc_credit_card_tandc.txt,This is so that the person who made the payment can contact you directly. 7.3,2,15,6.0,True,False,False,False,False,False,False,False,False
F01205,financial_institution\hsbc_credit_card_tandc.txt,"7.3 In all other situations, we’ll tell you about it.",2,10,6.0,True,False,False,False,False,False,False,False,False
F01206,financial_institution\hsbc_credit_card_tandc.txt,"In all other situations, we’ll tell you about it.",1,9,6.3,False,False,False,False,False,False,False,False,False
F01207,financial_institution\hsbc_credit_card_tandc.txt,We’ll either give you time to show us that it was meant for you before we take it back or we’ll ask you to agree first.,1,26,7.7,False,False,False,False,False,False,False,False,False
F01208,financial_institution\hsbc_credit_card_tandc.txt,"While this is happening, we’ll make sure you can’t use the money. We might do this by taking the amount out of your account or by not giving you access to the amount on the account.",2,36,6.5,False,False,False,False,False,False,False,False,False
F01209,financial_institution\hsbc_credit_card_tandc.txt,We might do this by taking the amount out of your account or by not giving you access to the amount on the account.,1,24,9.0,False,False,False,False,False,False,False,False,False
F01210,financial_institution\hsbc_credit_card_tandc.txt,(a) Take reasonable steps to stop the account from being used for fraud. We’ll tell you the steps you can take when we send a card to you or an additional cardholder.,2,32,6.1,False,False,False,False,False,False,False,False,False
F01211,financial_institution\hsbc_credit_card_tandc.txt,We’ll tell you the steps you can take when we send a card to you or an additional cardholder.,1,19,6.7,False,False,False,False,False,False,False,False,False
F01212,financial_institution\hsbc_credit_card_tandc.txt,That could be not keeping your PIN or passwords with the card or making it easy for someone else to find them.,1,22,7.5,False,False,False,False,False,False,False,False,False
F01213,financial_institution\hsbc_credit_card_tandc.txt,"Or if the card number, PIN or security details might’ve been used by someone else.",1,15,6.8,False,False,False,False,True,False,False,False,False
F01214,financial_institution\hsbc_credit_card_tandc.txt,Our contact details are set out in this agreement.,1,9,6.3,False,False,False,False,False,False,False,False,False
F01215,financial_institution\hsbc_credit_card_tandc.txt,"If you find a card you’ve reported to us as lost, you’ll need to destroy it and not use it again.",1,21,7.2,False,False,False,False,False,False,False,False,False
