candidate_id,source_file,text,sentence_count,word_count,fkgl,contains_number,contains_currency,contains_percentage,contains_date_or_time,contains_financial_term,contains_forecast_or_guidance,contains_profit_or_margin_term,contains_cost_or_expense_term,contains_cash_or_balance_sheet_term
C02792,financial_institution\hsbc_credit_card_tandc.txt,That also means you’re responsible for the way they use the account.,1,12,5.8,False,False,False,False,False,False,False,False,False
C02793,financial_institution\hsbc_credit_card_tandc.txt,That also means you’re responsible for the way they use the account. This includes any use that makes you break this agreement.,2,22,5.3,False,False,False,False,False,False,False,False,False
C02794,financial_institution\hsbc_credit_card_tandc.txt,This includes any use that makes you break this agreement.,1,10,4.8,False,False,False,False,False,False,False,False,False
C02795,financial_institution\hsbc_credit_card_tandc.txt,"This includes any use that makes you break this agreement. For example, if an additional cardholder makes a payment that takes the amount on the account over the credit limit, you’re responsible for that.",2,34,9.8,False,False,False,False,True,False,False,False,False
C02796,financial_institution\hsbc_credit_card_tandc.txt,"For example, if an additional cardholder makes a payment that takes the amount on the account over the credit limit, you’re responsible for that.",1,24,13.4,False,False,False,False,True,False,False,False,False
C02797,financial_institution\hsbc_credit_card_tandc.txt,"For example, if an additional cardholder makes a payment that takes the amount on the account over the credit limit, you’re responsible for that. We’ll cancel an additional card when you tell us to.",2,34,9.8,False,False,False,False,True,False,False,False,False
C02798,financial_institution\hsbc_credit_card_tandc.txt,We’ll cancel an additional card when you tell us to.,1,10,4.8,False,False,False,False,False,False,False,False,False
C02799,financial_institution\hsbc_credit_card_tandc.txt,We’ll cancel an additional card when you tell us to. 2.,2,11,4.8,True,False,False,False,False,False,False,False,False
C02800,financial_institution\hsbc_credit_card_tandc.txt,2.,1,1,-3.4,True,False,False,False,False,False,False,False,False
C02801,financial_institution\hsbc_credit_card_tandc.txt,2. How do you authorise payments?,2,6,4.5,True,False,False,False,False,False,False,False,False
C02802,financial_institution\hsbc_credit_card_tandc.txt,How do you authorise payments?,1,5,5.2,False,False,False,False,False,False,False,False,False
C02803,financial_institution\hsbc_credit_card_tandc.txt,"How do you authorise payments? 2.1 You, or an additional cardholder, will need to authorise a transaction before we can charge it to your account.",2,25,7.7,True,False,False,False,False,False,False,True,False
C02804,financial_institution\hsbc_credit_card_tandc.txt,"2.1 You, or an additional cardholder, will need to authorise a transaction before we can charge it to your account.",1,20,10.5,True,False,False,False,False,False,False,True,False
C02805,financial_institution\hsbc_credit_card_tandc.txt,"2.1 You, or an additional cardholder, will need to authorise a transaction before we can charge it to your account. To do that, you’ll need to use the card or the card number.",2,33,6.9,True,False,False,False,False,False,False,True,False
C02806,financial_institution\hsbc_credit_card_tandc.txt,"To do that, you’ll need to use the card or the card number.",1,13,2.2,False,False,False,False,False,False,False,False,False
C02807,financial_institution\hsbc_credit_card_tandc.txt,"To do that, you’ll need to use the card or the card number. You’ll be told about any extra steps you need to take to authorise the payment.",2,28,4.6,False,False,False,False,False,False,False,False,False
C02808,financial_institution\hsbc_credit_card_tandc.txt,You’ll be told about any extra steps you need to take to authorise the payment.,1,15,6.8,False,False,False,False,False,False,False,False,False
C02809,financial_institution\hsbc_credit_card_tandc.txt,"You’ll be told about any extra steps you need to take to authorise the payment. These could include signing a paper or electronic document, using your PIN, biometric data (such as a fingerprint) or other security details we agree you can use.",2,42,11.7,False,False,False,False,True,False,False,False,False
C02810,financial_institution\hsbc_credit_card_tandc.txt,"These could include signing a paper or electronic document, using your PIN, biometric data (such as a fingerprint) or other security details we agree you can use.",1,27,15.5,False,False,False,False,True,False,False,False,False
C02811,financial_institution\hsbc_credit_card_tandc.txt,"These could include signing a paper or electronic document, using your PIN, biometric data (such as a fingerprint) or other security details we agree you can use. But you won’t usually need to do anything else where you’re making a low value contactless payment. 2.2",2,45,12.9,True,False,False,False,True,False,False,False,False
C02812,financial_institution\hsbc_credit_card_tandc.txt,But you won’t usually need to do anything else where you’re making a low value contactless payment. 2.2,1,18,9.8,True,False,False,False,False,False,False,False,False
C02813,financial_institution\hsbc_credit_card_tandc.txt,"But you won’t usually need to do anything else where you’re making a low value contactless payment. 2.2 If the card, card number and PIN, biometric data or other security details have been used, we’ll assume you or the additional cardholder have authorised the transaction.",2,45,12.6,True,False,False,False,True,False,False,False,False
C02814,financial_institution\hsbc_credit_card_tandc.txt,"If the card, card number and PIN, biometric data or other security details have been used, we’ll assume you or the additional cardholder have authorised the transaction.",1,27,15.0,False,False,False,False,True,False,False,False,False
C02815,financial_institution\hsbc_credit_card_tandc.txt,"If the card, card number and PIN, biometric data or other security details have been used, we’ll assume you or the additional cardholder have authorised the transaction. That’s why you must tell us straight away if you don’t recognise a transaction charged to your account and shown in your statement.",2,50,11.9,False,False,False,False,True,False,False,False,False
C02816,financial_institution\hsbc_credit_card_tandc.txt,That’s why you must tell us straight away if you don’t recognise a transaction charged to your account and shown in your statement.,1,23,8.3,False,False,False,False,False,False,False,False,False
C02817,financial_institution\hsbc_credit_card_tandc.txt,That’s why you must tell us straight away if you don’t recognise a transaction charged to your account and shown in your statement. You or an additional cardholder mustn’t: (a) use the card or account for anything illegal (or allow anyone else to); or (b) go over your credit limit.,2,50,11.4,False,False,False,False,True,False,False,False,False
C02818,financial_institution\hsbc_credit_card_tandc.txt,You or an additional cardholder mustn’t: (a) use the card or account for anything illegal (or allow anyone else to); or (b) go over your credit limit.,1,27,14.2,False,False,False,False,True,False,False,False,False
C02819,financial_institution\hsbc_credit_card_tandc.txt,"You or an additional cardholder mustn’t: (a) use the card or account for anything illegal (or allow anyone else to); or (b) go over your credit limit. When we’re working out if a transaction you want to make is within your credit limit, we’ll include transactions we’ve already authorised but haven’t charged to the account.",2,55,13.6,False,False,False,False,True,False,False,False,False
